,name,actor1.0_a_avg,actor1.0_r_avg
1614,피치 퍼펙트,147438.5625,7.363791666666666
1615,48미터,967590.3392857142,8.137380952380953
1616,올 이즈 로스트,2357194.6666666665,8.41
1617,사랑은 타이핑 중!,26756.25,7.083333333333333
1618,새 구두를 사야해,6937.75,7.443095238095237
1619,킥 애스 2 : 겁없는 녀석들,1175099.6928571428,7.936666666666667
1620,코스모폴리스,499662.5708333333,7.7455
1621,아유레디?,159472.08333333334,7.6625
1622,극장판 토리코 : 미식신의 스페셜메뉴,0.0,0.0
1623,토마스와 친구들: 블루마운틴 미스터리,74687.5,7.2725
1624,세션 : 이 남자가 사랑하는 법,144375.33333333334,8.62
1625,페어리테일: 봉황의 무녀,0.0,0.0
1626,소명 하늘의 별,3257.0,6.8999999999999995
1627,파라노만,302897.5125,7.7575
1628,"다시, 뜨겁게 사랑하라!",390721.8333333333,6.991666666666666
1629,로봇 앤 프랭크,140652.35,8.103566666666666
1630,당신에게도 사랑이 다시 찾아올까요?,256863.95238095237,7.4543333333333335
1631,나에게서 온 편지,16417.666666666664,8.125833333333333
1632,라스트 엑소시즘: 잠들지 않는 영혼,33570.0,7.720000000000001
1633,메탈리카 스루 더 네버,133780.57142857142,7.74857142857143
1634,로렌스 애니웨이,60956.92222222223,7.768999999999999
1635,킬링시즌,640088.25,7.170714285714285
1636,"페어웰, 마이 퀸",235916.1785714286,8.269285714285715
1637,연애의 기술,92657.72222222223,6.635833333333333
1638,초한지: 영웅의 부활,393145.22222222225,8.151666666666666
1639,노킹 온 헤븐스 도어,26808.83333333333,6.7225
1640,폭스파이어,0.0,0.0
1641,날아라! 호빵맨 극장판: 구하라! 코코링과 기적의 별,10058.444444444445,7.023333333333333
1642,춤추는 숲,905104.125,7.691666666666667
1643,"가자, 장미여관으로",3905000.0,7.6899999999999995
1644,알라딘,977647.0833333333,8.025
1645,백두산,4143964.2857142854,7.991428571428571
1646,라이온 킹,667905.4222222222,8.649055555555556
1647,돈,2452269.8412698414,8.341666666666667
1648,증인,0.0,0.0
1649,사자,2641629.6666666665,8.166555555555556
1650,생일,0.0,0.0
1651,레드슈즈,0.0,0.0
1652,장난스런 키스,108586.16666666667,6.7524999999999995
1653,범블비,1278000.0,8.522
1654,러브 유어셀프 인 서울,0.0,6.14
1655,예스터데이,1881396.6666666667,7.314166666666667
1656,라스트 크리스마스,629340.4166666666,7.424166666666666
1657,비스트,251000.45,8.148
1658,언니,266676.8333333334,6.401249999999999
1659,언더독,2140914.325396825,8.576706349206349
1660,앵그리 버드 2: 독수리 왕국의 침공,2140797.0,8.7065
1661,벌새,0.0,0.0
1662,바이스,6435.5,4.562857142857143
1663,안나,0.0,0.0
1664,로켓맨,0.0,0.0
1665,아이 엠 마더,47035.4,8.492
1666,김복동,1419833.3333333333,9.118333333333334
1667,로망,0.0,0.0
1668,노팅 힐,152773.80952380953,8.39595238095238
1669,더 룸,586666.6666666666,7.359999999999999
1670,우리집,0.0,0.0
1671,어글리 돌,497452.3666666667,7.6605
1672,콜레트,0.0,0.0
1673,허슬러,250414.2833333333,7.409666666666666
1674,레플리카,589550.375,7.0969999999999995
1675,몬스터 파크,210768.81666666665,7.583000000000001
1676,안도 타다오,0.0,0.0
1677,빠삐용,1215314.7333333332,8.2295
1678,빅 위시,0.0,0.0
1679,마녀배달부 키키,0.0,0.0
1680,북클럽,123558.23214285714,8.200285714285716
1681,캐리tv 러브콘서트 더 무비,0.0,0.0
1682,"다시, 봄",0.0,0.0
1683,플레이모빌: 더 무비,387780.175,7.358666666666666
1684,콜드 워,0.0,0.0
1685,세계는 오늘부터 너의 것,0.0,0.0
1686,BIFAN2019 판타스틱 단편 걸작선 1,0.0,0.0
1687,마녀: 소녀의 비밀,0.0,0.0
1688,이스케이프 게임,12772.5,8.85
1689,사이코패스,22000.0,0.0
1690,로마,0.0,0.0
1691,매트릭스,787637.875,7.029
1692,리노,425365.2333333333,7.858666666666666
1693,물의 기억,0.0,0.0
1694,레토,376795.5833333333,8.004166666666666
1695,데드 트리거,2527500.0,9.035
1696,경계선,0.0,0.0
1697,빌리어네어 보이즈클럽,689523.8095238095,7.3219642857142855
1698,호크니,0.0,0.0
1699,조,506603.0,8.2525
1700,아이스,0.0,5.67
1701,김군,0.0,0.0
1702,와일드 로즈,407087.0,8.463125
1703,돈 워리,0.0,0.0
1704,삽질,0.0,8.23
1705,해치지않아,867306.4176587301,7.67625
1706,모리스,0.0,0.0
1707,카센타,506017.5833333334,7.9593750000000005
1708,킹 오브 프리즘 ?샤이니 세븐 스타즈- IV 루이x신x언노운,0.0,0.0
1709,버티고,0.0,0.0
1710,별의 정원,0.0,0.0
1711,코코,1581588.2,8.312
1712,서치,411455.5,8.517500000000002
1713,너의 결혼식,0.0,0.0
1714,곤지암,1905846.8769841269,7.416103174603175
1715,레디 플레이어 원,1290237.0472222224,7.856555555555556
1716,도어락,1362480.2857142857,7.831507936507937
1717,궁합,791948.875,7.7042857142857155
1718,범블비,1278000.0,8.522
1719,챔피언,1753464.0654761905,7.72342857142857
1720,상류사회,1744875.0,7.497250000000001
1721,피터 래빗,565459.15,8.18125
1722,번 더 스테이지: 더 무비,0.0,0.0
1723,커뮤터,0.0,0.0
1724,후드,0.0,0.0
1725,바울,439083.3333333333,8.510833333333334
1726,치즈인더트랩,1191002.7083333333,7.127395833333334
1727,나미야 잡화점의 기적,5049.125,7.8025
1728,업그레이드,1871814.75,8.59
1729,극장판 도라에몽: 진구의 보물섬,394799.9821428571,8.343630952380954
1730,당갈,81916.66666666667,9.512499999999998
1731,할로윈,304913.6666666667,8.645
1732,게이트,1138221.8095238095,7.531354166666667
1733,미니특공대X,0.0,0.0
1734,커다랗고 커다랗고 커다란 배,0.0,0.0
1735,루이스,140000.0,7.855
1736,출국,1882714.2857142857,7.8725
1737,레오나르도 다 빈치,4426750.0,7.905
1738,매직빈,80514.42857142857,8.215
1739,데자뷰,556537.1726190477,7.098928571428572
1740,에그엔젤 코코밍: 두근두근 핼러윈 파티,0.0,0.0
1741,타샤 튜더,0.0,0.0
1742,플로이,0.0,0.0
1743,다이노 어드벤처2: 육해공 공룡 대백과,0.0,0.0
1744,배반의 장미,987972.2222222224,8.227222222222224
1745,패터슨,62037.5,8.232916666666666
1746,반딧불이 딘딘,0.0,0.0
1747,스파키,107165.92,8.040133333333333
1748,에브리데이,149873.5,7.7775
1749,지구: 놀라운 하루,1281234.5079365077,7.382380952380953
1750,달링,726383.3333333334,8.130555555555555
1751,투 프렌즈,0.0,0.0
1752,해피 투게더,456623.55555555556,8.151527777777778
1753,중2병이라도 사랑이 하고 싶어! 테이크 온 미,0.0,0.0
1754,쿵푸몽키,0.0,0.0
1755,영주,1550584.40625,7.920729166666666
1756,디트로이트,1733455.8452380954,7.647976190476191
1757,윌리,696690.8333333334,7.44
1758,휘트니,0.0,0.0
1759,로마,0.0,0.0
1760,극장판 프리파라 모두의 동경♪ 렛츠고☆프리파리,0.0,0.0
1761,러빙 빈센트 : 비하인드 에디션,0.0,0.0
1762,픽시,1555456.888888889,8.275833333333333
1763,트와이스랜드,0.0,0.0
1764,임을 위한 행진곡,539736.5166666666,5.773333333333333
1765,아인,11548.5,7.325
1766,드래곤 프린세스,0.0,0.0
1767,더 스퀘어,24500.0,8.350000000000001
1768,빅 식,0.0,0.0
1769,더 킹,2994707.7333333334,8.099676190476192
1770,미녀와 야수,543977.6944444444,7.3194444444444455
1771,보안관,0.0,0.0
1772,모아나,2168725.3055555555,8.39997619047619
1773,원더 우먼,0.0,0.0
1774,하루,873473.2777777779,7.65375
1775,트롤,2055166.6666666667,6.39
1776,트리플 엑스 리턴즈,1375212.9464285714,8.013630952380952
1777,라이프,1271107.5357142857,8.180079365079365
1778,보통사람,0.0,0.0
1779,어쌔신 크리드,339204.4555555556,7.7379999999999995
1780,사랑하기 때문에,1321215.2428571428,7.379071428571429
1781,빅풋 주니어,0.0,0.0
1782,판도라,1475335.5793650795,7.95466865079365
1783,어느날,655666.6666666666,7.992666666666667
1784,딥,471269.9285714286,6.729821428571429
1785,발레리나,211321.54285714286,8.309642857142858
1786,문라이트,1449096.9,8.0225
1787,채비,2168258.9285714286,8.269375
1788,레고 닌자고 무비,647737.2708333333,7.390089285714286
1789,눈길,1505393.5476190476,8.00077380952381
1790,라이언,402215.8238095238,8.610166666666666
1791,더 테이블,1166475.4543650793,7.824027777777778
1792,루시드 드림,784.0,4.752
1793,김광석,0.0,0.0
1794,노 게임 노 라이프 -제로-,0.0,0.0
1795,오두막,268666.6666666667,7.589166666666666
1796,더 서클,0.0,0.0
1797,래빗 스쿨,0.0,8.85
1798,언더더씨,0.0,0.0
1799,댄서,378750.0,8.4375
1800,레이디버그,0.0,0.0
1801,산상수훈,215732.66666666663,6.651666666666666
1802,흑집사 -북 오브 더 아틀란틱-,0.0,0.0
1803,헤드윅,16000.0,8.28
1804,극장판 프리파라 모두의 동경♪ 렛츠고☆프리파리,0.0,0.0
1805,다크 하우스,157714.5,4.33
1806,반지의 제왕 : 반지원정대 (확장판),0.0,0.0
1807,엘르,18188.62222222222,8.075166666666666
1808,피터와 모글리의 크리스마스 어드벤처,0.0,0.0
1809,판타스틱 단편 걸작선 1,0.0,0.0
1810,루터,1061805.9166666667,8.175111111111113
1811,반지의 제왕 : 왕의 귀환 (확장판),0.0,0.0
1812,패터슨,62037.5,8.232916666666666
1813,분노,21590.87222222222,7.994111111111111
1814,키드냅,2569500.0,7.909999999999999
1815,반지의 제왕 : 두개의 탑 (확장판),0.0,0.0
1816,지니어스,1480974.5833333333,7.878333333333334
1817,몬스터 섬의 비밀,373920.5,7.468333333333334
1818,메소드,472278.2888888889,7.513777777777778
1819,골드,543935.1111111111,8.058333333333335
1820,아우토반,230967.91666666666,8.040624999999999
1821,클로저,1939522.0499999998,8.035833333333333
1822,빌리 엘리어트,202828.5,8.732083333333334
1823,언프렌드,314250.0,7.005416666666667
1824,프란츠,9838.958333333332,8.525416666666665
1825,은혼,0.0,0.0
1826,터널,4109066.6666666665,8.001333333333333
1827,럭키,2547599.8541666665,7.539136904761905
1828,판도라,1475335.5793650795,7.95466865079365
1829,히말라야,2954000.0,7.880285714285714
1830,정글북,0.0,0.0
1831,미 비포 유,670202.9,7.921999999999999
1832,스플릿,1667375.1964285714,8.088660714285714
1833,사냥,629731.0491071428,7.797404761904762
1834,설리: 허드슨강의 기적,692079.238888889,8.525333333333334
1835,나를 잊지 말아요,1870000.3333333333,7.632976190476191
1836,캐롤,242711.9444444444,8.244984126984127
1837,스포트라이트,2069577.5535714286,8.358619047619047
1838,순정,1517313.9959821429,8.051736607142857
1839,드림 쏭,0.0,0.0
1840,노트북,969646.4166666666,7.8698571428571436
1841,부활,386822.97222222225,7.732222222222222
1842,조이,4377905.75,8.817428571428572
1843,빅,0.0,0.0
1844,어린왕자,1161767.274801587,7.951652777777777
1845,서울역,1960665.5773809524,7.557904761904762
1846,자백,3072940.4761904767,8.01429761904762
1847,장난감이 살아있다,162039.03333333333,7.6407333333333325
1848,플로렌스,586583.3273809523,8.255535714285715
1849,로빈슨 크루소,537068.3333333334,7.471666666666667
1850,최강전사 미니특공대: 영웅의 탄생,0.0,0.0
1851,다이노소어 어드벤처 : 백악기 공룡대백과,0.0,0.0
1852,킹 오브 프리즘 (바이 프리티 리듬),0.0,0.0
1853,일사각오,3996579.875,8.3925
1854,유스,225827.0267857143,8.594303571428572
1855,번개맨,0.0,0.0
1856,이퀄스,0.0,0.0
1857,스티브 잡스,1225831.1666666667,8.109166666666667
1858,올레,1474811.742857143,7.977491071428572
1859,레터스 투 갓,0.0,0.0
1860,극장판 파워레인저: 닌자포스 VS 트레인포스 닌자 인 원더랜드,65600.0,8.66
1861,그물,1350924.7029761905,7.732553571428572
1862,빅뱅 메이드,0.0,0.0
1863,순종,1517313.9959821429,8.051736607142857
1864,브루클린,199921.3619047619,7.59
1865,BIFAN2016 판타스틱 단편 걸작선 1,0.0,0.0
1866,33,269091.3,7.614888888888889
1867,잔예 - 살아서는 안되는 방,0.0,0.0
1868,동급생,0.0,0.0
1869,트릭,410000.0,5.355
1870,파워배틀 와치카 미니카 배틀리그: 불꽃의 질주,0.0,0.0
1871,태양 아래,0.0,0.0
1872,대결,527246.2321428572,6.830107142857143
1873,미스터 캣,0.0,0.0
1874,히야,317864.58095238096,8.54142857142857
1875,커터,1575108.9444444447,7.468055555555555
1876,프란치스코,0.0,0.0
1877,시카고,313159.38888888893,7.7877222222222215
1878,사랑하기 때문에,1321215.2428571428,7.379071428571429
1879,리틀 폭스,82650.04166666667,7.729583333333333
1880,예전부터 계속 좋아했어 ~고백실행위원회~,0.0,0.0
1881,더 웨이브,110847.01666666668,7.57375
1882,쥬라기 월드,55776.25,7.150479166666667
1883,히말라야,2954000.0,7.880285714285714
1884,인턴,1517780.75,8.10767857142857
1885,미니언즈,686198.3333333334,7.7749999999999995
1886,뷰티 인사이드,1600615.8373917749,7.897178571428571
1887,마다가스카의 펭귄,109600.46666666667,7.1898888888888886
1888,차이나타운,2743576.7460317463,8.180539682539683
1889,신데렐라,250179.33333333334,7.900833333333333
1890,픽셀,2103528.5,8.780125
1891,오피스,1441337.5,8.175875
1892,어린왕자,1161767.274801587,7.951652777777777
1893,치외법권,1119142.857142857,7.458571428571427
1894,에베레스트,1454559.5726190477,8.018916666666666
1895,극적인 하룻밤,1270148.1116071427,7.6509374999999995
1896,패딩턴,281591.7253968254,8.550470238095238
1897,백 투 더 비기닝,0.0,0.0
1898,팬,314.0,8.5
1899,센과 치히로의 행방불명,333904.5,8.4285
1900,화장,396415.5416666667,7.2655753968253975
1901,심야식당,53194.333333333336,7.4435
1902,존 윅,0.0,0.0
1903,프리덤,50314.43333333333,6.77
1904,사우스포,1065510.4666666666,8.010133333333332
1905,돌연변이,924775.0208333334,7.687083333333334
1906,맥베스,556218.5,7.6
1907,숀더쉽,0.0,0.0
1908,와일드,273698.75,8.637500000000001
1909,파더 앤 도터,0.0,0.0
1910,말할 수 없는 비밀,866256.125,7.958749999999999
1911,비밀,1588903.2063492062,7.775476190476191
1912,송 원,48804.5,6.10375
1913,이스케이프,520086.3,7.790333333333333
1914,한 번 더 해피엔딩,0.0,0.0
1915,일곱난쟁이,0.0,0.0
1916,코블러,447552.3033333334,7.965833333333333
1917,타이밍,0.0,0.0
1918,팔로우,11395.0,6.779999999999999
1919,더 테너 리리코 스핀토,681438.0714285715,6.966349206349206
1920,파울볼,1646861.3333333333,7.1884999999999994
1921,아이돌 마스터 무비 : 빛의 저편으로!,29000.0,9.26
1922,라자루스,754204.2466666666,7.867
1923,몬스터 헌트,0.0,0.0
1924,트레이서,469681.11111111107,7.230555555555555
1925,트래쉬,18703.416666666664,7.858333333333334
1926,아마조니아,0.0,0.0
1927,사이코패스,22000.0,0.0
1928,마미,65720.27777777778,8.450222222222221
1929,라이프,1271107.5357142857,8.180079365079365
1930,마돈나,774274.6214285715,7.87027380952381
1931,유아 낫 유,0.0,0.0
1932,나쁜 나라,0.0,0.0
1933,셀마,906442.7333333333,7.570892857142858
1934,순교,14922.166666666666,9.508333333333333
1935,이다,164657.0,8.32
1936,꼬마 유령,16615.466666666667,8.115466666666666
1937,엘리펀트 송,509597.7916666667,7.8645
1938,리틀 보이,0.0,0.0
1939,호비와 엄마나무섬의 비밀,526320.8,8.466666666666667
1940,해피 홀리데이,490399.5333333334,7.907777777777778
1941,아마데우스 감독판,0.0,0.0
1942,블랙버드,246164.11111111112,7.273055555555556
1943,폴라로이드,569756.3333333334,6.821607142857143
1944,타투,634016.75,5.718732142857142
1945,카이트,184128.8611111111,6.730833333333333
1946,에이미,0.0,7.2
1947,블러바드,115647.08333333331,8.087499999999999
1948,겨울왕국,6557500.0,9.025
1949,신의 한 수,1480380.9523809524,8.152000000000001
1950,논스톱,0.0,0.0
1951,인투 더 스톰,0.0,0.0
1952,노아,1380887.461309524,7.896041666666667
1953,루시,2305348.111111111,7.808854166666666
1954,해무(海霧),0.0,0.0
1955,애나벨,258439.25,6.683333333333334
1956,카트,1378425.892857143,8.060383928571428
1957,고질라,826010.25,7.684023809523809
1958,어바웃 타임,754896.4166666666,8.342
1959,몬스터,1020650.7936507935,7.100634920634921
1960,신이 보낸 사람,0.0,0.0
1961,하이힐,1646012.8541666667,7.443214285714287
1962,"극장판 포켓몬스터 베스트위시: 신의 속도 게노세크트, 뮤츠의 각성",0.0,0.0
1963,레드카펫,0.0,0.0
1964,미녀와 야수,543977.6944444444,7.3194444444444455
1965,프랑켄슈타인: 불멸의 영웅,334238.8222222222,7.761444444444444
1966,오큘러스,0.0,0.0
1967,마야,1399672.4479166667,7.6084375
1968,창문 넘어 도망친 100세 노인,120643.0,7.904999999999999
1969,레고 무비,230116.2166666667,8.263333333333332
1970,저스틴,248180.5119047619,7.9525
1971,"극장판 파워레인저 다이노포스VS고버스터즈 공룡 대결전! ~안녕, 영원한 친구여!~",0.0,0.0
1972,론 서바이버,0.0,5.095000000000001
1973,일곱난쟁이,0.0,0.0
1974,하울의 움직이는 성,69780.125,7.36
1975,폴리스 스토리 2014,230060.46666666667,6.062857142857143
1976,마다가스카의 펭귄,109600.46666666667,7.1898888888888886
1977,가시,668524.3015873015,7.531587301587302
1978,맨홀,515452.4166666667,7.24
1979,터키,1247425.9428571428,7.962238095238095
1980,슈퍼미니,22001.208333333336,8.00625
1981,짱구는 못말려 극장판：엄청 맛있어! B급 음식 서바이벌!,0.0,0.0
1982,정글히어로,0.0,0.0
1983,경주,931666.2916666666,7.5456666666666665
1984,다이애나,0.0,0.0
1985,프랭크,424598.77777777775,7.962777777777778
1986,다이빙벨,1667578.0,8.175
1987,설계,291623.1160714286,6.701116071428571
1988,울브스,1843377.0,6.834666666666666
1989,몬스터 왕국,0.0,0.0
1990,만신,226151.71428571432,7.9724603174603175
1991,목숨,96000.0,7.77
1992,마미,65720.27777777778,8.450222222222221
1993,마이 블랭키,33000.0,6.49
1994,어떤 만남,0.0,0.0
1995,꼬마영웅 경찰차 프로디2,0.0,0.0
1996,비행기,0.0,0.0
1997,GROW: 인피니트의 리얼 청춘 라이프,161661.75,7.4725
1998,타임 투 러브,2289372.125,7.533583333333333
1999,디노타샤: 공룡대탐험,192.0,0.0
2000,천하무적 키코리키,0.0,0.0
2001,60만번의 트라이,730289.0095238095,8.379642857142857
2002,그랜드 피아노,0.0,0.0
2003,누구에게나 찬란한,833000.0,7.276999999999999
2004,에코,346366.8888888889,7.086111111111111
2005,빌리 엘리어트 뮤지컬 라이브,0.0,0.0
2006,비포 : 치즈와 초콜릿을 찾아서,0.0,0.0
2007,스톤,797267.0753968254,7.255583333333334
2008,본타: 땅콩왕국의 전설,7099.666666666667,5.083333333333333
2009,캡틴 하록,122761.75555555556,8.047666666666666
2010,더 테너 리리코 스핀토,681438.0714285715,6.966349206349206
2011,호비와 쿠우의 어드벤처 : 고래의 노래,0.0,0.0
2012,프라이버시,242969.46666666667,7.649166666666667
2013,산타바바라,586205.1805555555,8.049166666666666
2014,봄,1107207.8333333335,7.730208333333334
2015,피노키오의 모험,8308.5,8.31
2016,런치박스,32539.5,8.6525
2017,피막,10674.666666666666,6.713333333333333
2018,중2병이라도 사랑이 하고 싶어! 극장판,0.0,0.0
2019,캐치미,3246696.0,7.816666666666667
2020,그 사람 추기경,416845.5,7.222857142857143
2021,황금시대,12414.5,7.3775
2022,할리데이,516142.8571428572,6.530000000000001
2023,세이빙 미스터 뱅크스,0.0,0.0
2024,시선,254064.75,6.4662500000000005
2025,로미오와 줄리엣,104279.20833333331,7.06
2026,르누아르,12210.5,7.428333333333332
2027,피쉬와 칩스 극장판,101000.0,6.989999999999999
2028,현기증,836552.0833333334,7.0278422619047625
2029,월드 워 Z,0.0,0.0
2030,감기,1820176.9583333333,7.341770833333333
2031,어바웃 타임,754896.4166666666,8.342
2032,소원,1614047.6190476192,8.179404761904761
2033,퍼시픽 림,0.0,0.0
2034,몽타주,1186983.142857143,7.855535714285712
2035,터보,352108.94444444444,7.164861111111112
2036,런닝맨,1852650.2083333335,7.648726190476191
2037,에픽 : 숲속의 전설,434312.375,7.755416666666667
2038,전국노래자랑,615343.4047619047,7.53932738095238
2039,몬스터 호텔,881625.0,7.9975
2040,열한시,975685.8273809524,7.562857142857143
2041,사이코메트리,10151.888888888889,5.534166666666667
2042,캐치미,3246696.0,7.816666666666667
2043,스토커,322202.5396825397,8.118611111111111
2044,주먹왕 랄프,954921.8611111111,8.706666666666667
2045,눈의 여왕,0.0,0.0
2046,롤러코스터,3036039.7063492066,7.747825396825398
2047,헨젤과 그레텔: 마녀 사냥꾼 3D,0.0,0.0
2048,파이스토리 : 악당상어 소탕작전,176166.66666666666,7.508333333333333
2049,잡스,1026547.375,7.3739583333333325
2050,짱구는 못말려 극장판:태풍을 부르는 나와 우주의 프린세스,0.0,0.0
2051,송 포 유,0.0,0.0
2052,비행기,0.0,0.0
2053,노리개,1564105.125,7.588315476190477
2054,니코: 산타비행단의 모험,184274.0,8.313333333333333
2055,히든 카드,269596.6666666667,7.703333333333333
2056,링컨,977404.9166666666,7.93275
2057,카운슬러,338074.5666666667,7.879166666666667
2058,바람이 분다,1480063.173809524,8.070261904761905
2059,마마,70161.77777777777,7.860000000000002
2060,몬스터 주식회사,466225.0982142857,7.996488095238095
2061,더 콜,895333.3333333334,7.989999999999999
2062,라스트 스탠드,0.0,0.0
2063,웃는 남자,21057.645833333336,7.768125
2064,길위에서,12000.0,6.483333333333333
2065,블랙 가스펠,0.0,0.0
2066,뜨거운 안녕,2827282.952380953,7.686940476190476
2067,호스트,14000.0,6.68
2068,세이프 헤이븐,0.0,0.0
2069,저스틴,248180.5119047619,7.9525
2070,뫼비우스,979146.0,7.141666666666667
2071,드래곤 헌터,0.0,0.0
2072,러스트 앤 본,0.0,0.0
2073,꼭두각시,462030.22222222225,6.76111111111111
2074,머드,419377.5277777778,8.290833333333333
2075,스파이크,0.0,0.0
2076,빅 픽처,25702.75,7.389166666666666
2077,히어로,267901.75,8.016250000000001
2078,빨간머리 앤 : 그린게이블로 가는 길,0.0,0.0
2079,디스커넥트,0.0,0.0
2080,짓,1008109.2896825398,7.496825396825397
2081,그랑블루 리마스터링 감독판,0.0,0.0
2082,소녀,2220766.666666667,7.696999999999999
2083,테이크다운,335393.21825396834,7.43615873015873
2084,퍼펙트,194404.66666666666,7.7612499999999995
2085,터치 오브 라이트,11482.625,7.59125
2086,명왕성,740000.0,7.176666666666667
2087,베이트,0.0,0.0
2088,극장판 포켓몬스터 베스트위시「메로엣타의 반짝반짝 음악회」,0.0,0.0
2089,갬빗,97851.15333333332,7.686333333333335
2090,브로큰 시티,1283786.4761904762,7.380222222222223
2091,콰르텟,416782.51666666666,8.058194444444444
2092,슈퍼히어로,0.0,0.0
2093,모래가 흐르는 강,0.0,0.0
2094,쉐프,4136.75,6.754
2095,콜렉션,0.0,0.0
2096,드림팀,15866.75,6.5175
2097,라 붐,9625.5,8.07988888888889
2098,화양연화,457966.8333333333,7.398000000000001
